how,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport,NA
115,2,0,0,1,0,0,0,0,0,2,4
116,1,0,0,0,0,0,0,0,0,0,1
117,1,1,0,1,0,0,0,0,0,0,1
118,0,1,0,0,0,0,1,0,1,0,3
119,0,1,0,3,2,1,0,0,0,0,1
120,0,0,0,3,0,0,0,0,0,0,3
121,0,0,0,0,2,0,0,0,0,0,0
122,0,0,0,0,1,0,0,0,0,0,1
123,0,0,0,0,1,0,0,0,0,0,0
124,0,0,0,0,0,0,0,1,0,0,0
125,0,0,0,0,0,0,0,0,0,0,2
126,0,0,0,0,0,0,0,0,0,0,1
127,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,3,0,0,0,0
130,0,0,0,0,0,0,5,0,0,0,0
131,0,0,0,0,0,0,3,0,0,2,0
132,0,1,0,0,0,0,0,0,0,0,6
133,0,0,0,0,0,0,2,0,0,0,2
134,0,4,0,0,0,0,0,0,2,0,0
135,0,1,0,2,0,0,0,0,0,0,1
136,1,2,0,0,0,0,9,0,0,0,1
137,0,1,0,3,0,0,2,0,0,0,1
138,3,3,0,1,1,0,0,0,1,0,4
139,0,0,0,2,0,0,0,0,0,0,4
140,0,1,0,0,0,0,0,0,0,0,8
141,0,2,0,1,2,0,1,0,0,0,8
142,1,1,0,2,1,0,0,0,1,0,10
143,3,1,0,0,0,0,0,0,0,0,9
144,2,1,0,3,1,0,0,0,0,2,4
145,1,3,0,3,0,0,0,0,0,0,6
146,0,0,0,0,0,0,0,0,1,0,4
147,0,0,0,0,0,0,0,0,0,0,3
148,0,0,0,0,0,0,0,0,0,0,2
149,0,1,0,2,2,0,0,0,0,0,0
150,0,0,0,1,0,0,0,0,0,0,1
151,0,0,0,0,0,0,0,0,0,0,0
152,0,1,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0,0,2,0
157,1,0,0,0,0,0,0,0,0,0,2
158,1,2,0,0,0,0,0,0,0,0,2
159,1,2,0,1,0,0,0,0,0,0,0
160,1,2,0,4,0,2,1,0,1,0,3
161,2,5,0,2,0,0,0,0,0,2,8
162,2,3,0,1,0,0,1,0,0,0,6
163,5,0,0,1,1,0,0,0,0,0,6
164,1,5,0,3,0,0,1,0,0,2,3
165,0,0,0,2,0,0,0,0,1,0,5
166,0,0,0,2,0,0,0,0,1,0,6
167,2,4,0,5,0,0,0,0,0,0,4
